address,amenities,basic_info,description,price_negotiable,price_per_month,property_url,purpose,title,type
"  Area Name :    Mirpur  ,  District Name :   Dhaka   Area Name :    Mirpur  ,  District Name :   Dhaka  ,  Short Address :  ১৯১, পূর্ব কাজিপাড়া,মিরপুর। ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '7001'}","ফ্ল্যাট ভাড়া দেওয়া হবে।, লোকেশনঃ১৯১, পূর্ব কাজিপাড়া,মিরপুর।, ২য় তলা।, 800 sq feet (2 bed room, drawing & dinning, 2 bathroom, 1 Kitchen), সুবিধাঃ, ১. মসকিউটো নেট আছে।মশারি টানানো লাগবে না।, ২. গ্লাস টাইলস করা।, ৩. মার্কারি থাই জানালা।ভেতর থেকে বাহির দেখা যায় কিন্তু বাহির থেকে ভেতর দেখা যায় না।, ৪. বারান্দা আছে।কাপড় শুকানোর ঝামেলা নাই।, ৫. ২৪ ঘন্টা ওয়াটার সাপ্লাই।, ৬. ৮০০ স্কয়ার ফিটের ফ্ল্যাটে লাইনের গ্যাসের সুবিধা আছে।, স্বশরীরে এসে দেখে বুঝে শুনে পছন্দ করতে পারবেন।  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/mirpur/7001/family-house-tolet-from-october,Tolet,Family House Tolet From October ,Family House
" Area Name :    Ramna  ,  District Name :   Dhaka  Area Name :    Ramna  ,  District Name :   Dhaka  ,  Short Address :  নিউ ইস্কাটন বিয়াম স্কুলের গলি বাংলা মোটরের কাছে ",,"{'Bedrooms': '3', 'Bathrooms': '3', 'PropertyID': '7002'}","অফিস/ব্যচেলর/পরিবার এর জন্য সেপ্টেম্বর থেকে ভাড়া হবে, নিউ ইস্কাটন বিয়াম স্কুলের গলি , বাংলা মোটরের কাছে। , ৩ তলা- ১৭০০ বর্গফুট , -৩ বেড ৩ বাথ, ড্রইং+ডাইনিং, ২ লম্বা বারান্দা , লিফট নেই  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/ramna/7002/bachelor-house-tolet-from-october,Tolet,Bachelor House Tolet From October ,Bachelor House
" Area Name :    Badda  ,  District Name :   Dhaka  Area Name :    Badda  ,  District Name :   Dhaka  ,  Short Address :  Adarso Nagar. Back Side Of Abul Hotel , New Panir Pamp ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7004'}","অক্টোবর থেকে সাব লেট ভাড়া দেওয়া হবে । এটাস্ট বাথরুম , এক রুম ভাড়া দেওয়া হবে । সবকিছু মিলিয়ে 6500 / - স্বামী - স্ত্রী address- adarso Nagar. Back side of, Abul hotel , new panir pamp.  ",No,6500.00/- BDT ,https://www.thetolet.com/en/dhaka/badda/7004/sublet-room-tolet-from-october,Tolet,Sublet Room Tolet From October ,Sublet Room
" Area Name :    Dhanmondi  ,  District Name :   Dhaka  Area Name :    Dhanmondi  ,  District Name :   Dhaka  ,  Short Address :  Panthapath BRB Hospital এর সামনে, লাল ফকির মাজার রোড ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7005'}","#to_let, #Male_bachelor, #Only_for_students, ### রুমমেট আবশ্যক ###, ৪ সিটের রুমে আগামী অক্টোবর মাস থেকে ১টি এবং নভেম্বর মাস থেকে ২টি সিট ভাড়া দেওয়া হবে।, ***অবশ্যই নম্র ভদ্র ও অধুমপায়ী হতে হবে***, সুবিধা সমূহঃ টাইলস করা attach bath, Electric water filter, wifi, নিরিবিলি, খোলামেলা আলো বাতাস পুর্ণ রুম, মিল System খাবার, all time gas & water, আধুমপায়ী মেস।, Location : Panthapath BRB Hospital এর সামনে, লাল ফকির মাজার রোড। (Hospital থেকে হেটে ২ মিনিট, ফার্মগেট থেকে ১০ মিনিট)  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/dhanmondi/7005/bachelor-house-tolet-from-october,Tolet,Bachelor House Tolet From October ,Bachelor House
" Area Name :    Badda  ,  District Name :   Dhaka  Area Name :    Badda  ,  District Name :   Dhaka  ,  Short Address :  ১৪ স্বরনী, আদর্শ নগর, মধ্যবাড্ডা ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7007'}","সাবলেট :, চলতি সেপ্টেম্বর/ অক্টোবর ২০২২ থেকে সম্পূর্ণ টাইলস কৃত ফ্যামিলি বাসার ০৪র্থ তলায় সুন্দর মনোরম পরিবেশে ০১ রুম সাবলেট দেওয়া হবে।, স্বামী-স্ত্রী/ মুসলিম পরিবার, অধূমপায়ী, ওয়াশ রুম কমন। , ভাড়া: ফ্রিজ থাকলে ৫৭০০/-, ফ্রিজ না থাকলে ৫৫০০/-, ১৪ স্বরনী, আদর্শ নগর, মধ্যবাড্ডা, লিংক রোড থেকে ০৭ মিনিট হাঁটার দূরত্ব।  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/badda/7007/sublet-room-tolet-from-october,Tolet,Sublet Room Tolet From October ,Sublet Room
" Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Wari  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Wari  ,  District Name :   Dhaka  ,  Short Address :  65/A/2, Shah Saheeb Lane, Narinda, Dhaka ",,"{'Bedrooms': '2', 'Bathrooms': '1', 'Belcony': '1', 'Size': 'SqFt', 'PropertyID': '7008'}","স্বল্প খরচে ওয়ারী, মতিঝিল, দয়াগঞ্জ, স্বামীবাগ, টিকাতুলি, রাজধানী মার্কেট, গুলিস্থান এর নিকটে ফ্যমিলীসহ থাকার সুব্যবস্থা।, বাসা সম্পূর্ণ টাইলস করা, আলোবাতাস যুক্ত, নিরিবিলি পরিবেশ, নিরাপদ, পরিস্কার পরিছন্ন।, আগ্রহীরা অতিসত্ত্বর নিম্নলিখিত নম্বরে যোগাযোগ করুনঃ-, ওমর দাস, কেয়ারটেকার, মোবাইল ণম্বরঃ +৮৮০১৮৬২১০০৯৬৮  ",Yes,10000.00/- BDT ,https://www.thetolet.com/en/dhaka/wari/7008/family-house-tolet-from-october,Tolet,Family House Tolet From October ,Family House
" Sector No :  1  ,  Road No :  4  ,  House No :  225/7  ,  Area Name :    Mirpur  ,  District Name :   Dhaka  Sector No :  1  ,  Road No :  4  ,  House No :  225/7  ,  Area Name :    Mirpur  ,  District Name :   Dhaka  ,  Short Address :  225/7 South Paikpara, Jheelpar, Shonali Nagar, ",,"{'Bedrooms': '3', 'Bathrooms': '2', 'Belcony': '2', 'Floor': '9', 'Size': '1200SqFt', 'PropertyID': '7010'}","south side, Road side  ",Yes,15000.00/- BDT ,https://www.thetolet.com/en/dhaka/mirpur/7010/family-house-tolet-from-october,Tolet,Family House Tolet From October ,Family House
" Area Name :    Pabna Sadar  ,  District Name :   Pabna  Area Name :    Pabna Sadar  ,  District Name :   Pabna  ,  Short Address :  Address: Raz Palace, Anonto Bazar, Pabna Sadar. ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '7012'}","Assalamolaikum , To-let, Family and female students preferred., Medium Sized Apartment, 2 Bedrooms , 3 Balconies, 2 washrooms,1 kitchen, 1 Drawing and 1 Dining , ., Also female-Hostel seats and room available at level 4., , inbox me. Thank you!, ., Free water and garden access for all tenants. ?  ",No,Negotiable ,https://www.thetolet.com/en/pabna/pabna-sadar/7012/family-house-tolet-from-october,Tolet,Family House Tolet From October ,Family House
" Area Name :    Pabna Sadar  ,  District Name :   Pabna  Area Name :    Pabna Sadar  ,  District Name :   Pabna  ,  Short Address :  লোকেশনঃ রাধানগর মক্তবপাড়া, পাবনা। ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '7013'}","আসসালামু আলাইকুম।, আগামী অক্টোবর (২০২২)(এই মাসেও খালি আছে) হতে ২ তালা বাড়ি বিশিষ্ট বিল্ডিং নিচ তালায় (১টি ডাইনিং+ড্রয়িং, ২টি বেড) রুম ২টি বাথরুম এবং ১টি কিচেন সহ বাসা ভাড়া হবে, #শুধুমাত্র ফ্যামিলির জন্য।, #১টি এটাষ্ট বাথরুম।, #১টি কমন বাথরুম।, #বাসাটি যথেষ্ট আলো--বাতাস সমৃদ্ধ। , #ভাড়াঃ আলোচলা সাপেক্ষে। , #সাপ্লাই গ্যাস লাইন বিদ্যমান।, #ইলেকট্রিক বিলঃমিটারে যা আসবে তাই। , #প্রয়োজনে বাসার ছাদ ইউজ করা যাবে..কোন সমস্যা নাই।, বিস্তারিত জানতে ইনবক্সে অথবা ফোন নাম্বারে যোগাযোগ করুন। ধন্যবাদ।  ",No,Negotiable ,https://www.thetolet.com/en/pabna/pabna-sadar/7013/family-house-tolet-from-october,Tolet,Family House Tolet From October ,Family House
" Area Name :    Dinajpur Sadar  ,  District Name :   Dinajpur  Area Name :    Dinajpur Sadar  ,  District Name :   Dinajpur  ,  Short Address :  অরবিন্দ শিশু হসপিটালের ১০০গজ উত্তরে রেটিনা কোচিং সেন্টারের পার্সে। ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '7015'}","সদ্যনির্মত টাইল কৃত বাসা ভাড়া দেওয়া হইবে।(২য় তলা)।, , ২টি বেডরুম,ডাইনিং, ড্রইং, ২টি টয়লেট, ১টি বারান্দা (গ্যারেজের ব্যবস্থা আছে)।  ",No,Negotiable ,https://www.thetolet.com/en/dinajpur/dinajpur-sadar/7015/family-house-tolet-from-october,Tolet,Family House Tolet From October ,Family House
" Sector No :  Capra mosjide  ,  Road No :  Colony  ,  House No :  28  ,  Area Name :    Azimpur  ,  District Name :   Dhaka  Sector No :  Capra mosjide  ,  Road No :  Colony  ,  House No :  28  ,  Area Name :    Azimpur  ,  District Name :   Dhaka  ,  Short Address :  Chapra Mosjid ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'Belcony': '1', 'Floor': '1', 'Size': 'bigSqFt', 'PropertyID': '7016'}","Azimpur Govt colony, 01 big room. only for 3/4 person Ladies / girl। চাকুরীজীবি ভদ্রমহিলা অগ্রাধিকার। , যোগাযোগ ঃ ০১৫৫২৪০২৮৮১  ",No,9000.00/- BDT ,https://www.thetolet.com/en/dhaka/azimpur/7016/bachelor-house-tolet-from-october,Tolet,Bachelor House Tolet From October ,Bachelor House
" Area Name :    Thakurgaon Sadar  ,  District Name :   Thakurgaon  Area Name :    Thakurgaon Sadar  ,  District Name :   Thakurgaon  ,  Short Address :  লোকেশনঃ আনসার ক্যাম্পের সামনে, গোবিন্দনগর(মন্দিরপাড়া), ঠাকুরগাঁও। ",,"{'Bedrooms': '2', 'Bathrooms': '1', 'PropertyID': '7018'}","#TO_LET, ফ্ল্যাট বাসা ভাড়া দেওয়া হবে। , , ##২টি রুম (টাইলস করা), ##১টি কিচেন,, ##১টি বাথরুম।, ##Wifi এর সুব্যবস্থা আছে।, ##সাপ্লাই ওয়াটার, মোটর দুটোরই ব্যবস্থা আছে।, ##কাপড় শুকানোর জন্য ছাঁদ সবসময় উন্মুক্ত।,  ",No,Negotiable ,https://www.thetolet.com/en/thakurgaon/thakurgaon-sadar/7018/family-house-tolet-from-october,Tolet,Family House Tolet From October ,Family House
