Link,Title,Price,Property ID,Area,Floor,Bedrooms,Bathrooms,Description,Latitude,Longitude,Features,Location,Status,Garages,Type
https://www.pchoicebd.com/property/brand-new-commercial-building-2/,Brand New Commercial Building,TK  130,7300,3500SqFt,5th,4,4.0,"100% Exclusive Brand New Commercial Space For Rent At Gulshan-2 Avenue .
3500 sft, 5th Floor, Available, 2 Car Parking, 2 Lift, Full Generator Back Up.",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Fire Exit', 'Fire Extinguisher', 'Fire Place', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Single Unit', 'Tiled Floors']",Gulshan 2,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/exclusive-semi-furnished-apartment-for-rent-gul-2/,Exclusive Semi Furnished Apartment For Rent Gul-2,"TK  350,000",7297,5200SqFt,10th,4,5.0,"Luxurious Lake View New Semi Furnished Apartment For Rent At North Gulshan-2.
5200 sft, 10th Floor, 4 bed with bath, 1 common bath, 3 car parking, full generator back up.
Near : Gulshan Society Park & Gulshan Mosque.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Community Room', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,3,Un furnished
https://www.pchoicebd.com/property/4-bed-apartment-3/,4 bed apartment,Price on call,7251,3000SqFt,2,4,4.0,"3000 sqft 2nd floor 4 bed with drawing, dining, living spase 1 parking lift & generetor back up",latitude_placeholder,longitude_placeholder,"['Balcony', 'Concealed Phone', 'Driver Room', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/lake-view-office-space/,Lake view office space,"TK  150,000 One lakh fifty thousand tk",7223,2900Twenty Nine Thousand Tk.,5,4,3.0,"Lake view office space 2900 sqft , open space 5th floor lift, generetor and parking available.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Concealed Phone', 'Driver Room', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/exclusive-semi-furnished-apartment-9/,Exclusive semi-furnished apartment,"TK  200,000",6943,2400SqFt,,3,3.0,"Location : Banani
semi furnished 3200 Sq.Ft floor space, 8th Floor, 3 Bed with aircondition Dining Space, Drawing Space , Living Space , Attached Bath ,Common Bath , Lift Generator & power back up, 1 parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/apartment-for-rent-80/,Apartment for rent,"TK  50,000",6902,1600SqFt,1st,3,3.0,"Location : Gulshan 2
1600 Sq.Ft floor space, 1st Floor, 3 Bed, Dining Space, Drawing Space , Living Space , Attached Bath ,Common Bath , Lift Generator & power back up, 1 parking.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Emergency Exit', 'Fire Extinguisher', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/independent-house-for-rent/,Independent House For Rent,"TK  850,000",6791,6600SqFt,full building,7,7.0,"Two an  half storied independent house- 1 bigha land, 6600 sqft, 7 bed room, Available car parking facilities.",latitude_placeholder,longitude_placeholder,"['Gard Room', 'Security Guard']",Gulshan 2,For Rent,2,Independent House-Villa
https://www.pchoicebd.com/property/full-furnished-apartment-18/,Full furnished apartment,"TK  200,000",6789,3720SqFt,3rd,3,3.0,"Location : Gulshan 2
Full furnished apartment, 3720 Sq.Ft floor space, 3rd Floor, 3 Bed, Dining Space, Drawing Space , Living Space , Attached Bath ,Common Bath , Lift Generator & power back up 1 parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Emergency Exit', 'Fire Extinguisher', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Roof Top Garden', 'Single Unit', 'Tiled Floors']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/commercial-space-for-rent-67/,Commercial space for rent,TK  120,6786,6500SqFt,5th,4,4.0,"Exclusive commercial space for rent. 5th floor, 6500 sqft, generator 100% back up with car parking. 3 lift.",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Generator', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,3,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-61/,Commercial space for rent,TK  110,6649,4229SqFt,5th,3,3.0,"Exclusive commercial space for rent. 5th floor,7th F 3961 sq ft , generator 100% back up with car parking. 3 lift.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/exclusive-apartment-18/,Traditional apartment !!!!!!!,"TK  300,000 Three lakh tk",6646,4500SqFt,5,4,4.0,"Location : Gulshan 2
4500 Sq.Ft floor space, 5th Floor Exclusive semi furnished Apartment , 4 Bed, Dining Space, Drawing Space , Living Space , aircondition 3 Attached Bath , 1 Common Bath , Lift Generator & full generetor back up 2 parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/commercial-space-for-rent-58/,Commercial space for rent,TK  100,6643,2000SqFt,9th17th,4,4.0,"Exclusive commercial space for rent. 9th,17th floor, 8000 sqft, generator 80% back up with car parking. 2 lift.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Commercial Permission', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Generator', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-52/,Commercial space for rent,TK  180,6573,6500SqFt,"2nd,4th,6th",2,3.0,"Exclusive open commercial space for rent per floor 6500 sqft, generator 100 % back up 2 lift & 2 car parking.",latitude_placeholder,longitude_placeholder,"['CCTV', 'Child Playground', 'Commercial Permission', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,3,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-48/,Commercial space for rent,TK  90,6511,BananiSqFt,"4th,1st,GF",3,5.0,"Exclusive open commercial space. 4th floor, Three Lift , generator 100 % back up with car parking",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Generator', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,3,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-44/,Commercial space for rent,TK  360,6458,5000SqFt,Gf,3,4.0,"Exclusive open commercial space for rent. Ground,  floor Available 5000 sqft, generator 100 % back up with car parking 2 lift.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,3,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-38/,Commercial space for rent,TK  140,6387,3049SqFt,2nd Floor,4,4.0,"Exclusive open commercial 2nd floor, 3049 sqft, generator 100 % back up with car parking & 2 lift.",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Generator', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-34/,6700 sqft commercial space for rent,Price on call,6336,6700SqFt,4th,3,4.0,"Exclusive open commercial 4th floor, 6700 sqft, generator 100 % back up with car parking & 2 lift.",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Generator', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-31/,Commercial space for rent,"TK  530,000",6182,2914SqFt,3rd,3,3.0,"Exclusive commercial space at Gulshan prime location 3rd floor, 2914 sqft, 100 % Generator back up 2 parking & 2 lift.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Commercial Permission', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-30/,Commercial space for rent,TK  200,6172,3500SqFt,5th,3,3.0,"Exclusive open commercial space 5th floor, 3500 sqft, generator 100 % back up parking & 2 lift.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Commercial Permission', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/good-apartment-22/,Good apartment,"TK  120,000",6163,3050SqFt,,3,3.0,"Apartment.1st floor 3050 sqft 4 Bed with Bath Drawing,Dinning , Living Space, Beautiful Balcony, Nice Interior Decoration Kitchen. 24 Hours Security & Generator Back Up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/commercial-space-for-rent-26/,Commercial space for rent,"TK  1,000,000",6128,3700SqFt,1st floor,3,3.0,"Exclusive open commercial space. 1st floor, 3700 sqft, generator  back up  3 car parking.",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-23/,Commercial space for rent,TK  260,6110,5000SqFt,10th 11th,3,4.0,"Exclusive open commercial space. 10th, 11th floor 5065 sqft, generator 100 % back up & car parking.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Central Cooling', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,3,Commercial Space
https://www.pchoicebd.com/property/office-apartment-12/,Commercial space,Price on call,6101,2466SqFt,6th,3,3.0,"Exclusive open commercial space. 6th floor, 2466 sqft, generator 100 % back up with car parking.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Commercial Permission', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Generator', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/semi-furnished-apartment-16/,Semi furnished apartment,"TK  120,000",6061,3500SqFt,4,3,3.0,"Luxurious semi -Furnished Apartment. 4th floor 3500 sqft 3 Bed with Bath, Exclusive Drawing,Dinning , Living Space, Beautiful Balcony, Nice Interior Decoration Kitchen.wodden floor Full central Ac 24 Hours Security & Generator Back Up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Un furnished
https://www.pchoicebd.com/property/commercial-space-for-rent-21/,Commercial space for rent,TK  110,5919,4000SqFt,"2nd, 3rd & 4th",4,4.0,"Exclusive open commercial space. 2nd, 3rd, 4th floor, each floor 4000 sqft, full generator back up & car parking",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard']",Banani,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-20/,Commercial space for rent,TK  60,5912,"2600,5800,2200,4500,1800SqFt","1st,2nd,19th,21th,22th",3,3.0,"Exclusive open commercial space. 2nd floor, each floor 2600 sqft, Security service and generator back up with car parking",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard']",Banani,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/apartment-for-rent-32/,Apartment for rent,"TK  45,000 Fifty five thousand tk",5759,1800SqFt,3rd,3,3.0,"Nice apartment for rent 1800 Sqft 3 bed with luxury drawing, dining, living space no lift",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Concealed Phone', 'Emergency Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Garden', 'Geyser', 'Hot Water', 'Intercom', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/apartment-for-rent-30/,Apartment for rent,"TK  40,000 Fifty five thousand tk",5756,1733SqFt,5th,3,3.0,"Apartment for rent 1733 Sqft 3 bed with luxury drawing, dining, living space lift & generator backup",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Emergency Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/four-bed-exclusive-apartment/,Four bed exclusive apartment,"TK  120,000",5711,3000SqFt,1stF,4,4.0,"Apartment , 3000 sft, 1st floor, 4 bed, 4bath, Luxury drawing dining and living space fully equipped kitchen.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,2,Residential Apartment
https://www.pchoicebd.com/property/fully-furnished-apartment-28/,Semi-furnished Apartment,"TK  100,000 One lakh tk",5671,2500SqFt,2,4,4.0,"Semi-furnished Apartment. 2ndfloor 2500 sqft 4Bed with Bath, Exclusive Interior Decoration Drawing,Dinning , Living Space, Beautiful Balcony, Nice Interior Decoration Kitchen. 24 Hours Security & Generator Back Up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Un furnished
https://www.pchoicebd.com/property/semi-furnished-apartment-13/,Full furnished apartment,"TK  80,000 Seventy Five Thousand TK.",5648,2350SqFt,1st,3,3.0,"Furnished Apartment. 1st- floor 2200 sqft 3 Bed with Bath, Drawing,Dinning , Living Space, Beautiful Balcony, Nice Interior Decoration Kitchen. 24 Hours Security & Full Load Generator Back Up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/good-apartment-11/,Un Furnished Good apartment,"TK  65,000 Sixty five thousand tk",5614,2224SqFt,5th,3,3.0,Good apartment 10 storied building 3 bed with large drawing dining lift generetor and power back up.,latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Tiled Floors']",Gulshan 2,For Rent,1,Un furnished
https://www.pchoicebd.com/property/exclusive-apartment-8/,Exclusive Apartment,"TK  350,000 Three lakh fifty thousand tk",5578,5000SqFt,3,5,5.0,"Luxury apartment 3rd floor, 5000 sqft 5 bed with large drawing, dinning, Specious living & lounge space Lift, gym swimming pool 24 hours security & generator backup. All modern facility available.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Home Theater', 'Intercom', 'Lawn', 'Lift', 'Roof Top Garden', 'Security Guard', 'Single Unit', 'Smoke Detector', 'Swimming Pool', 'Tiled Floors']",Gulshan 2,For Rent,2,Un furnished
